order_id,order_date,customer_id,product_id,store_id,region,sales_channel,quantity,unit_price,discount,payment_method,order_status
O108183,26-11-2025,C6588,P1171,S237,North,Online,2,20278,0,Debit Card,Completed
O108184,06-02-2025,C5459,P1292,S228,South,Store,4,23214,0,Credit Card,Completed
O108185,05-03-2025,C6936,P1059,S237,North,Online,3,10909,0,Credit Card,Cancelled
O108186,30-08-2025,C5113,P1171,S218,North,Online,4,20278,0,Cash,Completed
O108187,07-04-2025,C5744,P1225,S205,South,Store,-4,14610,0,Credit Card,Completed
O108188,27-04-2025,C5808,P1015,S249,east, STORE ,2,19492,477,Credit Card,Completed
O108189,21-05-2024,C6831,P1194,S216,East,Store,5,10696,0,Credit Card,Completed
O108190,21-02-2025,C6518,P1203,S211,West,Online,3,17152,0,Cash,Completed
O108191,26-01-2024,C6127,P1273,S219,North,Online,4,17610,0,Cash,Cancelled
O108192,09-05-2025,C6466,P1154,S227,North,Online,4,16309,163,UPI,Completed
O108193,02-10-2025,C6910,P1268,S226,North,Online,1,5770,0,Debit Card,Completed
O108194,28-10-2024,C6000,P1262,S202,East,Online,3,11478,396,Cash,Completed
O108195,18-10-2025,C6819,P1119,S247,North,Online,5,20033,0,Credit Card,Completed
O108196,23-03-2025,C5927,P1048,S231,North,Online,5,16836,0,Cash,Completed
O108197,25-03-2024,C6752,P1196,S246,North,Store,1,13692,0,UPI,Completed
O108198,04-05-2025,C6637,P1105,S242,north, STORE ,2,10648,0,Cash,Completed
O108199,03-09-2025,C5865,P1119,S243,South,Online,5,20033,0,Cash,Completed
O108200,09-03-2025,C6844,P1206,S237,North,Store,2,21502,0,UPI,Completed
O108201,16-04-2025,C5959,P1275,S214,West,Store,5,22022,194,UPI,Completed
O108202,25-08-2024,C6381,P1084,S211,West,Online,3,18967,271,Cash,Completed
O108203,27-04-2024,,P1149,S232,North,Store,5,12341,0,Cash,Cancelled
O108204,06-11-2024,C6788,P1210,S229,South,Online,4,6616,0,Cash,Cancelled
O108205,21-02-2024,C5388,P1077,S215,East,Store,2,5894,0,Cash,Completed
O108206,20-01-2024,C6293,P1220,S212,West,Online,3,15484,0,Credit Card,Completed
O108207,30-09-2024,C5806,P1163,S201,South,Online,2,11924,0,Debit Card,Completed
O108208,21-04-2024,C6532,P1110,S240,North,Store,1,5745,0,Credit Card,Completed
O108209,28-10-2024,C5753,P1184,S229,South,Store,5,23546,0,Cash,Completed
O108210,11-04-2024,C6711,P1023,S239, WEST ,online,1,11148,0,Credit Card,Completed
O108211,05-05-2025,C6098,P1227,S241,South,Online,4,5382,0,UPI,Completed
O108212,06-05-2024,C6510,P1269,S210,North,Online,5,4684,0,Credit Card,Cancelled
O108213,13-12-2025,C6036,P1288,S218,North,Store,3,10267,0,Debit Card,Cancelled
O108214,17-03-2025,C6672,P1237,S239,West,Store,3,21100,0,Credit Card,Completed
O108215,21-09-2024,C6544,P1263,S223,West,Store,1,7564,0,Cash,Cancelled
O108216,12-01-2024,C6506,P1016,S226,North,Store,4,11602,0,Credit Card,Completed
O108217,24-05-2025,C6036,P1277,S247,North,Online,3,2790,0,Debit Card,Completed
O108218,10-04-2025,C5429,P1298,S244,East,Store,5,14176,0,UPI,Completed
O108219,02-11-2024,C6890,P1096,S228,South,Store,1,16951,0,UPI,Completed
O108220,14-06-2024,C6264,P1105,S237,North,Store,1,10648,138,Cash,Cancelled
O108221,05-08-2025,C5881,P1225,S211,West,Online,2,14610,0,Credit Card,Completed
O108222,25-02-2025,C6191,P1200,S244,East,Online,1,2422,0,Credit Card,Cancelled
O108223,02-01-2025,C6527,P1227,S224,East,Online,5,5382,206,Credit Card,Completed
O108224,18-09-2025,C5338,P1268,S203,East,Store,3,5770,0,Cash,Completed
O108225,02-12-2025,C6723,P1084,S235,North,Store,4,18967,0,Cash,Completed
O108226,30-08-2025,C5170,P1255,S211,West,Online,5,14851,0,Credit Card,Cancelled
O108227,17-01-2025,C5346,P1079,S219,North,Store,4,9159,0,Credit Card,Completed
O108228,17-11-2024,C5927,P1221,S200,West,Store,1,17898,0,UPI,Completed
O108229,21-08-2025,C5967,P1176,S241,South,Store,2,14974,0,Cash,Completed
O108230,24-11-2025,C5517,P1001,S249,East,Online,2,15566,372,Credit Card,Cancelled
O108231,21-11-2025,C5862,P1075,S219,North,Online,5,19286,0,UPI,Cancelled
O108232,25-01-2024,C6289,P1144,S238,East,Store,4,21604,113,Debit Card,Cancelled
O108233,05-11-2024,C5234,P1194,S218,North,Online,2,10696,0,Debit Card,Cancelled
O108234,19-08-2024,C5221,P1162,S220,South,Online,2,8893,0,UPI,Completed
O108235,17-02-2024,C5502,P1206,S243,South,Store,5,21502,0,Credit Card,Completed
O108236,21-02-2024,C6250,P1287,S248,West,Store,3,21054,0,Credit Card,Cancelled
O108237,29-06-2024,C6565,P1293,S246,North,Store,3,19741,0,UPI,Completed
O108238,09-04-2025,C6441,P1117,S212,West,Store,3,10710,0,Cash,Completed
O108239,24-02-2024,C6883,P1039,S242,North,Online,3,3162,339,Credit Card,Completed
O108240,23-01-2024,C5558,P1158,S240,North,Online,2,18699,0,Debit Card,Completed
O108241,02-09-2024,C6669,P1007,S206,South,Store,5,15969,0,Cash,Completed
O108242,18-08-2024,C6318,P1262,S205,South,Online,3,11478,0,Cash,Completed
O108243,28-09-2024,C6650,P1282,S228,South,Online,-3,19507,0,Cash,Completed
O108244,16-04-2025,C6581,P1269,S201,South,Store,2,4684,355,Cash,Cancelled
O108245,15-06-2025,C6141,P1206,S211,West,Store,3,21502,60,Credit Card,Completed
O108246,12-09-2024,C5660,P1251,S236,West,Online,2,8279,0,Cash,Completed
O108247,12-12-2024,C6963,P1218,S208,East,Online,1,15354,456,Debit Card,Completed
O108248,15-10-2025,C6533,P1041,S245,East,Store,2,15445,0,UPI,Cancelled
O108249,12-10-2025,C6573,P1234,S230,East,Store,1,5302,293,UPI,Completed
O108250,25-08-2024,C5127,P1191,S220,South,Online,3,13093,0,UPI,Cancelled
O108251,11-02-2024,C6147,P1276,S203,East,Online,2,17692,0,Credit Card,Completed
O108252,19-08-2024,C6845,P1102,S223,West,Store,4,11805,147,Cash,Completed
O108253,26-12-2025,C5311,P1203,S231,North,Online,4,17152,0,UPI,Completed
O108254,28-10-2024,C5415,P1142,S201,South,Online,3,11011,0,Credit Card,Completed
O108255,04-04-2024,C5775,P1013,S222,East,Store,5,18762,0,Cash,Cancelled
O108256,31-03-2024,C5896,P1243,S201,South,Online,2,21225,0,Cash,Completed
O108257,04-07-2025,C5933,P1291,S231,North,Store,4,12542,457,Cash,Cancelled
O108258,27-04-2025,C6322,P1176,S223,West,Store,5,14974,0,UPI,Completed
O108259,25-12-2024,C6228,P1119,S242,North,Online,1,20033,325,Debit Card,Completed
O108260,23-11-2025,C6013,P1057,S218,North,Store,4,12244,0,Debit Card,Completed
O108261,02-04-2025,C5666,P1147,S229,South,Online,4,10106,0,UPI,Cancelled
O108262,01-05-2024,C6839,P1240,S202,East,Store,5,9126,0,Debit Card,Completed
O108263,19-07-2025,C5599,P1124,S218,North,Store,4,18693,0,Debit Card,Completed
O108264,19-02-2025,C6563,P1100,S200,West,Online,3,9778,0,UPI,Completed
O108265,18-04-2024,C6682,P1062,S215,East,Store,2,17006,0,Cash,Completed
O108266,28-09-2024,C5090,P1281,S211,West,Store,2,12731,376,UPI,Completed
O108267,07-05-2025,C6517,P1177,S202,East,Online,2,4568,0,Credit Card,Cancelled
O108268,04-05-2025,C6457,P1243,S220,South,Store,4,21225,0,UPI,Cancelled
O108269,08-01-2025,C5913,P1121,S205,South,Store,2,12001,332,Cash,Completed
O108270,09-03-2024,C5315,P1182,S213,North,Store,5,18616,0,UPI,Completed
O108271,28-01-2024,C6061,P1196,S242,North,Online,3,13692,417,UPI,Completed
O108272,09-08-2025,C6530,P1183,S227,North,Online,1,3139,0,Debit Card,Completed
O108273,28-08-2024,,P1184,S249,East,Store,1,23546,0,UPI,Completed
O108274,10-06-2025,C5667,P1270,S226,North,Online,1,19833,0,UPI,Completed
O108275,13-05-2024,C6473,P1070,S202,East,Online,3,3836,0,UPI,Completed
O108276,19-01-2024,C6024,P1106,S229,South,Online,5,16729,0,Cash,Cancelled
O108277,15-12-2024,C6597,P1042,S214,West,Online,1,20007,0,UPI,Completed
O108278,07-05-2025,C5372,P1265,S218,North,Online,5,11992,0,Credit Card,Cancelled
O108279,02-02-2025,C6776,P1271,S209,West,Store,2,14975,0,Debit Card,Completed
O108280,17-04-2024,C6814,P1019,S222,East,Online,1,11005,387,Credit Card,Completed
O108281,11-05-2025,C6959,P1265,S237,North,Store,4,11992,0,Debit Card,Cancelled
O108282,29-07-2024,C6023,P1148,S203,East,Online,4,10231,0,Credit Card,Completed
O108283,10-12-2025,C5127,P1285,S227,North,Store,2,20596,0,Cash,Completed
O108284,18-08-2025,C6002,P1209,S238,East,Store,-5,14912,336,Credit Card,Completed
O108285,11-02-2025,C6371,P1225,S219,North,Store,2,14610,0,Cash,Completed
O108286,15-04-2024,C5563,P1133,S224,East,Online,3,14458,316,Debit Card,Completed
O108287,11-11-2025,C5791,P1007,S208,East,Store,5,15969,0,Credit Card,Completed
O108288,17-09-2025,C6357,P1227,S232,North,Store,2,5382,0,UPI,Cancelled
O108289,22-10-2025,C5288,P1179,S236, WEST ,online,2,19591,0,Credit Card,Completed
O108290,23-07-2024,C6387,P1286,S223,West,Online,1,1267,319,Cash,Completed
O108291,07-03-2024,C6282,P1045,S237,North,Online,1,18465,0,Cash,Completed
O108292,20-08-2025,C5527,P1053,S220,South,Online,5,3129,0,Credit Card,Completed
O108293,24-02-2025,,P1175,S203,East,Online,2,20666,0,Cash,Completed
O108294,16-09-2025,C6465,P1130,S224,East,Store,1,9394,0,Credit Card,Cancelled
O108295,31-08-2025,C5143,P1117,S243,South,Online,3,10710,0,UPI,Cancelled
O108296,20-03-2025,C5536,P1279,S228,South,Online,3,5899,209,UPI,Completed
O108297,25-12-2025,C5993,P1077,S214,West,Store,1,5894,0,Cash,Cancelled
O108298,04-11-2024,C5093,P1066,S244,East,Store,3,17713,0,Cash,Completed
O108299,13-11-2025,C6448,P1079,S221,North,Store,5,9159,0,Credit Card,Cancelled
O108300,01-06-2025,C6692,P1267,S206,South,Online,3,14604,0,UPI,Completed
O108301,08-09-2025,C5737,P1011,S215,East,Online,2,6770,0,Debit Card,Cancelled
O108302,04-01-2024,C5428,P1099,S223,West,Online,1,17578,0,Credit Card,Completed
O108303,13-11-2025,C6994,P1103,S215,east,store,5,19689,0,UPI,Completed
O108304,02-03-2025,C5624,P1023,S219,North,Store,1,11148,0,Debit Card,Cancelled
O108305,11-12-2024,C5367,P1081,S218,North,Store,3,11888,0,Debit Card,Completed
O108306,18-01-2025,C5011,P1021,S204,North,Online,4,11470,0,Cash,Completed
O108307,20-03-2025,C5959,P1263,S200,West,Online,4,7564,0,UPI,Completed
O108308,05-09-2024,C5674,P1087,S215,East,Online,5,5062,157,UPI,Completed
O108309,25-07-2025,C5571,P1185,S228,South,Store,2,7628,87,Cash,Completed
O108310,16-05-2024,C6014,P1046,S208,East,Online,1,11020,0,Credit Card,Completed
O108311,25-04-2025,C6156,P1245,S208,East,Store,5,3373,0,Debit Card,Completed
O108312,21-01-2024,C5052,P1244,S200,West,Store,1,5773,0,UPI,Completed
O108313,10-11-2024,C5689,P1227,S216,East,Store,2,-5382,0,Cash,Cancelled
O108314,27-11-2025,C6529,P1025,S226,North,Store,5,8362,211,UPI,Completed
O108315,02-04-2025,C5889,P1199,S210,North,Store,5,17589,0,Debit Card,Completed
O108316,23-06-2025,C6795,P1221,S248,West,Online,2,17898,190,UPI,Completed
O108317,25-09-2024,C5588,P1032,S217,west,store,4,2864,0,UPI,Completed
O108318,24-06-2024,C5352,P1281,S233,North,Store,2,12731,0,Cash,Completed
O108319,29-03-2025,C5689,P1262,S247,north,store,4,11478,0,Debit Card,Completed
O108320,10-09-2025,C6110,P1071,S201,South,Store,4,5086,193,Debit Card,Completed
O108321,22-02-2024,C6717,P1208,S242,North,Store,1,11265,486,Cash,Completed
O108322,02-08-2025,C6303,P1021,S231,north,store,5,11470,0,Credit Card,Completed
O108323,19-08-2025,C5284,P1004,S218,North,Store,2,6831,0,UPI,Completed
O108324,28-04-2024,C5394,P1103,S236,West,Store,5,19689,0,UPI,Completed
O108325,30-01-2024,C6968,P1273,S220,South,Online,5,17610,0,Cash,Cancelled
O108326,23-05-2025,C6777,P1281,S221,North,Online,5,12731,0,Credit Card,Completed
O108327,18-12-2025,C6502,P1099,S201,South,Store,3,17578,344,Debit Card,Completed
O108328,09-05-2025,C6067,P1236,S223,West,Online,-5,1650,0,Cash,Completed
O108329,18-01-2025,C6265,P1084,S211,West,Online,3,18967,0,Cash,Completed
O108330,21-06-2025,C6788,P1292,S223,West,Store,5,23214,402,Cash,Cancelled
O108331,18-04-2024,C5288,P1154,S214,West,Online,5,16309,0,Credit Card,Cancelled
O108332,16-03-2024,C6368,,S211,West,Store,3,20033,217,Debit Card,Completed
O108333,08-09-2024,C5811,P1149,S234,East,Online,2,12341,0,UPI,Cancelled
O108334,22-06-2025,C5972,P1077,S241,South,Online,4,5894,0,UPI,Completed
O108335,16-05-2025,C5639,P1168,S241,South,Store,1,11993,0,UPI,Cancelled
O108336,06-10-2025,C6884,P1204,S241,South,Online,4,3675,0,Debit Card,Completed
O108337,14-10-2024,C6580,P1147,S245,East,Store,5,10106,0,Debit Card,Completed
O108338,28-05-2025,C6335,P1280,S244,East,Store,2,17740,0,Cash,Cancelled
O108339,29-03-2024,C6153,P1232,S221,North,Online,3,4324,0,UPI,Completed
O108340,16-05-2025,C5975,P1069,S210,North,Online,1,10947,155,Credit Card,Completed
O108341,01-02-2024,C6343,P1284,S238,East,Store,3,13277,121,Debit Card,Completed
O108342,11-07-2024,C6277,P1107,S235,North,Online,3,7054,0,UPI,Completed
O108343,26-08-2024,C6980,P1204,S235,North,Store,4,3675,0,Cash,Completed
O108344,19-01-2025,C6952,P1137,S245,East,Store,2,8938,0,UPI,Cancelled
O108345,08-02-2025,C5540,P1189,S248,West,Store,5,23820,0,Debit Card,Completed
O108346,05-01-2024,C6713,P1003,S220,South,Store,3,1494,427,Credit Card,Cancelled
O108347,19-01-2025,C6726,P1088,S236,West,Store,5,21299,0,Cash,Cancelled
O108348,03-03-2024,C6787,P1003,S236,West,Online,4,1494,0,Cash,complete
O108349,16-04-2025,C5679,P1068,S215,East,Online,2,11524,201,UPI,Cancelled
O108350,23-10-2024,C5419,P1262,S224,East,Store,2,11478,0,Credit Card,Completed
O108351,09-12-2025,C5357,P1281,S221,North,Store,3,12731,0,Debit Card,Cancelled
O108352,17-12-2024,C6991,P1137,S222,East,Store,2,8938,0,Cash,Cancelled
O108353,25-06-2024,C6239,P1153,S207,North,Store,3,14011,0,Cash,Completed
O108354,21-03-2025,C5303,P1066,S206,South,Store,3,17713,0,Cash,Completed
O108355,29-11-2025,C6853,P1038,S217,West,Store,1,22462,0,Credit Card,Completed
O108356,21-01-2024,C6505,P1252,S233,North,Store,4,17202,329,Cash,Cancelled
O108357,12-09-2024,C5558,P1071,S225,South,Store,3,5086,0,Credit Card,Completed
O108358,24-01-2025,C5401,P1029,S234,East,Online,1,21239,0,Debit Card,Completed
O108359,27-10-2025,C6302,,S240,North,Online,4,21347,0,UPI,Cancelled
O108360,31-03-2024,C6448,P1010,S201, SOUTH ,store,1,8826,0,Credit Card,Completed
O108361,17-12-2025,C6319,P1240,S232,North,Online,5,9126,81,UPI,Cancelled
O108362,16-07-2025,C5980,P1053,S246,North,Online,-1,3129,0,Credit Card,Completed
O108363,28-09-2024,C6650,P1290,S219,North,Store,2,5987,0,UPI,Completed
O108364,18-11-2024,C5693,P1270,S245,East,Store,5,19833,0,Cash,Cancelled
O108365,25-01-2024,C5231,P1299,S243,South,Online,2,17937,0,UPI,Completed
O108366,15-09-2024,C6769,P1229,S237,North,Online,3,23069,0,Debit Card,Completed
O108367,16-10-2025,C5318,P1120,S220,South,Online,1,20523,0,Debit Card,Completed
O108368,14-06-2024,C5838,P1294,S218,North,Store,5,16364,0,UPI,Completed
O108369,05-09-2025,C5359,P1079,S241,South,Store,1,9159,0,Debit Card,Completed
O108370,22-05-2024,C6725,P1200,S229,South,Online,1,2422,0,Debit Card,Completed
O108371,01-01-2024,C6121,P1146,S200,West,Store,4,13303,0,UPI,Cancelled
O108372,05-04-2024,C5502,P1268,S232,North,Online,1,5770,66,UPI,Completed
O108373,13-03-2024,C6389,P1123,S217,West,Store,3,15348,0,UPI,Completed
O108374,14-03-2025,C5449,P1124,S224,East,Store,3,18693,151,Cash,shipped
O108375,30-01-2025,C6307,P1218,S236,West,Online,2,15354,0,UPI,Completed
O108376,23-12-2025,C6402,P1129,S216,East,Store,2,5589,0,Cash,Completed
O108377,17-04-2025,C6574,P1053,S216,East,Store,2,3129,0,UPI,Completed
O108378,18-03-2025,C5617,P1049,S203,East,Store,1,4384,0,Cash,Completed
O108379,27-06-2024,C5419,P1286,S214,West,Store,5,1267,0,UPI,Completed
O108380,13-11-2024,C5125,P1215,S244,East,Store,5,16425,0,Credit Card,Completed
O108381,24-03-2024,C6352,P1164,S249,East,Store,5,5775,416,Cash,Completed
O108382,10-11-2024,,P1281,S203,East,Store,4,12731,0,Credit Card,Completed
O108383,17-08-2025,C6281,P1105,S224,East,Store,2,10648,0,Debit Card,Completed
O108384,27-02-2024,C6170,P1045,S249,East,Online,3,18465,115,Credit Card,Completed
O108385,09-03-2025,C6239,P1178,S217,West,Store,1,8635,0,UPI,Completed
O108386,16-02-2025,C6550,P1158,S233,North,Store,1,18699,0,Credit Card,Cancelled
O108387,06-04-2024,C5948,P1012,S228,South,Store,4,20263,0,Credit Card,Completed
O108388,20-07-2024,C6387,P1224,S210,North,Store,2,21622,0,Credit Card,Completed
O108389,09-03-2025,C6881,P1025,S203,East,Store,5,8362,0,Cash,Cancelled
O108390,18-01-2024,C5854,P1070,S239,West,Store,2,3836,83,Cash,Completed
O108391,22-07-2024,C5169,P1086,S218,North,Store,5,9673,0,Credit Card,Completed
O108392,05-07-2024,C5463,P1087,S229,South,Online,3,5062,0,Debit Card,Completed
O108393,20-05-2025,C6837,P1191,S224,East,Online,5,13093,0,UPI,Cancelled
O108394,23-12-2025,C5117,P1197,S238,East,Online,1,16495,0,UPI,Cancelled
O108395,17-11-2024,C6378,P1262,S217,West,Store,4,11478,0,Cash,Completed
O108396,24-11-2024,C6380,P1157,S227,North,Online,3,20469,0,Credit Card,Cancelled
O108397,17-12-2025,C5479,P1126,S218,North,Online,1,13666,0,UPI,complete
O108398,24-05-2025,C5941,P1210,S218,North,Online,4,6616,168,Credit Card,Completed
O108399,06-09-2025,C5961,P1085,S222,East,Online,2,5647,0,Debit Card,Cancelled
O108400,19-05-2024,C6882,P1235,S202,East,Store,3,21005,0,UPI,Completed
O108401,03-08-2025,C6251,P1053,S237,North,Online,1,3129,0,Cash,Completed
O108402,09-09-2024,C5255,P1287,S233,North,Store,1,21054,0,Credit Card,Completed
O108403,30-01-2024,C6551,P1046,S214,West,Online,2,-11020,0,UPI,Completed
O108404,15-04-2024,C6194,P1078,S239,West,Online,3,23389,0,Debit Card,Completed
O108405,18-03-2024,C5895,P1143,S224,East,Online,4,8850,0,UPI,Completed
O108406,09-11-2024,C6877,P1214,S234,East,Online,4,10921,0,Credit Card,Completed
O108407,11-01-2025,C5573,P1104,S230,East,Store,2,18741,0,Debit Card,Cancelled
O108408,13-11-2024,C6543,P1186,S224,East,Store,1,14983,0,Debit Card,Cancelled
O108409,28-12-2023,C5330,P1068,S241,South,Store,1,11524,0,Debit Card,Cancelled
O108410,02-05-2025,C6216,P1125,S229,South,Store,2,8150,161,Cash,Completed
O108411,21-05-2025,C6593,P1164,S228,South,Store,2,5775,0,Credit Card,Completed
O108412,06-12-2024,C6163,P1108,S238,East,Online,4,14233,0,Credit Card,Cancelled
O108413,11-12-2025,C5643,P1230,S228,south,store,4,12075,0,Cash,Completed
O108414,20-08-2025,C5580,P1143,S214,West,Online,4,8850,0,Credit Card,Completed
O108415,19-08-2025,C5935,P1295,S239,West,Store,1,3337,144,UPI,Completed
O108416,03-03-2025,C5219,P1196,S215,East,Online,2,13692,0,UPI,Cancelled
O108417,14-10-2025,C5213,P1150,S204,North,Store,1,7422,233,Debit Card,Completed
O108418,17-10-2025,C5356,P1173,S210,North,Store,1,7396,0,UPI,Completed
O108419,20-03-2024,C5553,P1289,S243,South,Store,5,16378,60,Debit Card,Completed
O108420,26-04-2025,C6664,P1268,S238,East,Store,2,5770,0,Credit Card,Completed
O108421,13-03-2024,C5119,P1084,S222,East,Store,2,18967,0,Credit Card,Completed
O108422,31-08-2025,C5208,P1285,S222,East,Online,4,20596,0,Cash,done
O108423,01-06-2025,C5278,P1009,S232,North,Store,4,15817,0,UPI,Completed
O108424,16-04-2025,C5909,P1293,S207,North,Store,2,19741,0,UPI,Cancelled
O108425,01-01-2024,C6047,P1117,S223,West,Online,5,10710,0,Credit Card,Completed
O108426,24-07-2025,C5846,P1234,S207,North,Online,2,5302,458,UPI,Cancelled
O108427,16-05-2024,C5353,P1123,S239,West,Online,2,15348,0,UPI,Completed
O108428,26-11-2025,C5198,P1105,S226,North,Store,3,10648,0,Debit Card,Completed
O108429,01-03-2025,C6049,P1161,S227,North,Online,3,23914,0,Debit Card,Completed
O108430,01-02-2025,C5699,P1036,S212,West,Online,4,11836,0,Cash,Completed
O108431,13-04-2025,C6705,P1288,S213,North,Online,3,10267,0,Debit Card,Completed
O108432,05-06-2024,C5845,P1275,S222,East,Online,5,22022,0,Debit Card,Completed
O108433,29-05-2024,C5875,P1157,S216,East,Store,4,20469,0,UPI,complete
O108434,02-06-2024,C5063,P1169,S243,South,Online,5,5160,255,Cash,Completed
O108435,23-10-2024,C5362,P1120,S228,South,Store,1,20523,0,Debit Card,Completed
O108436,16-11-2024,C6369,P1187,S247,North,Store,5,10875,0,Debit Card,Completed
O108437,22-08-2024,C6442,P1203,S248,West,Online,3,17152,359,UPI,Completed
O108438,23-02-2024,C5474,P1125,S246,North,Store,3,8150,0,UPI,Completed
O108439,03-04-2024,C5224,P1144,S246,North,Online,1,21604,0,Debit Card,Completed
O108440,27-07-2024,C5175,P1156,S204,North,Store,3,14997,0,Credit Card,Cancelled
O108441,23-07-2025,C5660,P1286,S217,West,Online,3,1267,0,Credit Card,Completed
O108442,02-04-2025,C5576,P1210,S221, NORTH , ONLINE ,5,6616,0,Debit Card,Completed
O108443,21-10-2025,C5481,P1224,S206,South,Store,4,21622,0,Cash,Cancelled
O108444,08-05-2025,C5837,P1186,S210,North,Store,5,14983,0,UPI,Completed
O108445,03-01-2025,C5637,P1205,S209,West,Online,5,3522,335,UPI,Cancelled
O108446,31-03-2025,C6994,P1069,S226,North,Store,4,-10947,0,Cash,Cancelled
O108447,29-05-2025,C5924,P1270,S203,East,Store,4,19833,0,UPI,Cancelled
O108448,29-05-2025,C6304,P1133,S201,South,Store,2,14458,310,Credit Card,Completed
O108449,19-08-2025,C5780,P1030,S244,East,Online,4,11890,0,UPI,Completed
O108450,13-11-2024,C6707,P1099,S215,East,Store,4,17578,0,UPI,Completed
O108451,05-01-2025,C5182,P1173,S236,West,Online,1,7396,0,Credit Card,Completed
O108452,18-10-2025,C5035,P1084,S202,East,Store,2,18967,0,UPI,Completed
O108453,16-02-2024,C5858,P1167,S228,South,Store,5,14354,0,Debit Card,Completed
O108454,28-10-2025,C5671,P1161,S248,West,Store,4,23914,0,Credit Card,Completed
O108455,28-11-2024,C6963,P1104,S247,North,Online,5,18741,0,Debit Card,Completed
O108456,08-03-2024,C6912,P1170,S215,East,Online,4,13196,0,UPI,Cancelled
O108457,30-07-2025,C6541,P1012,S230,East,Store,4,20263,0,Debit Card,Completed
O108458,05-10-2025,C6789,P1180,S237,North,Store,4,6796,0,Cash,Completed
O108459,29-07-2025,C6766,P1183,S215,East,Store,3,3139,264,Debit Card,Cancelled
O108460,09-03-2024,C5728,P1175,S204,North,Store,5,20666,0,Cash,Completed
O108461,12-09-2024,C5725,P1120,S242,North,Online,2,20523,68,Debit Card,Completed
O108462,15-06-2025,C5755,P1060,S215,East,Online,1,10490,0,Credit Card,Cancelled
O108463,23-08-2024,C5718,P1297,S240,North,Online,2,20307,0,Debit Card,Completed
O108464,31-01-2025,C6189,P1156,S227,North,Online,3,14997,0,UPI,Completed
O108465,05-06-2025,C6734,P1218,S225,south, ONLINE ,5,15354,466,UPI,Completed
O108466,14-09-2024,C6319,P1285,S206,South,Store,4,20596,267,Cash,Completed
O108467,01-08-2025,C5564,P1161,S218,North,Store,4,23914,0,UPI,Completed
O108468,16-07-2024,C6970,P1098,S237,North,Online,4,22065,0,Debit Card,Completed
O108469,29-11-2024,C5616,P1220,S218,North,Store,2,15484,0,Cash,Completed
O108470,02-09-2025,C6861,P1122,S246,North,Online,4,4929,201,Cash,Completed
O108471,22-05-2025,C5978,P1292,S243,South,Store,1,23214,0,Debit Card,Completed
O108472,04-09-2025,C6786,P1064,S220,South,Store,5,13395,131,Debit Card,Completed
O108473,23-07-2024,C5253,P1296,S240,North,Store,1,10596,0,Debit Card,Completed
O108474,30-04-2024,C5099,P1129,S225,South,Online,5,5589,119,UPI,Completed
O108475,10-08-2025,C5965,P1007,S212,West,Online,1,15969,0,Credit Card,Cancelled
O108476,14-12-2025,C5173,P1171,S244,East,Store,5,20278,0,UPI,Cancelled
O108477,20-09-2025,C5753,P1242,S229,South,Store,2,13862,423,UPI,Completed
O108478,19-12-2024,C5994,P1145,S237,North,Online,1,13495,0,Credit Card,Completed
O108479,23-11-2025,C6134,P1246,S206,South,Online,5,22713,219,Debit Card,Completed
O108480,17-10-2025,C6551,P1122,S212,West,Store,2,4929,0,Cash,Completed
O108481,15-12-2025,C5373,P1097,S224,East,Online,4,8915,180,Cash,Completed
O108482,23-02-2024,C6742,P1043,S239,West,Store,5,10110,498,Credit Card,Completed
O108483,26-04-2024,C6426,P1097,S239,West,Online,4,8915,0,Cash,Cancelled
O108484,13-08-2025,C6512,P1081,S208,East,Store,4,11888,0,Debit Card,Cancelled
O108485,27-06-2024,C5058,P1261,S228,South,Online,4,22756,65,Debit Card,Completed
O108486,02-06-2025,C5672,P1095,S200,West,Store,4,13952,71,Debit Card,Completed
O108487,19-02-2024,C6921,P1231,S229,South,Online,1,11775,0,Debit Card,Completed
O108488,04-09-2024,,P1006,S247,North,Store,1,17945,261,Cash,Completed
O108489,17-05-2024,C5835,P1138,S249,East,Online,3,8919,0,Cash,Cancelled
O108490,03-04-2025,C5231,P1060,S221,North,Online,1,10490,0,Credit Card,Cancelled
O108491,10-03-2025,C6778,P1008,S224,East,Online,2,11489,0,Credit Card,Completed
O108492,25-05-2025,C6037,P1253,S213,North,Online,3,20605,0,Debit Card,Cancelled
O108493,19-02-2024,C5824,P1219,S221,North,Store,3,11028,292,Cash,Cancelled
O108494,03-07-2024,C5074,P1013,S245,East,Online,1,18762,165,UPI,Cancelled
O108495,07-08-2024,C5561,P1221,S239,West,Online,4,17898,403,Debit Card,Completed
O108496,03-08-2024,C5832,P1029,S228,South,Online,4,21239,0,Cash,Completed
O108497,25-10-2025,C6128,,S249,East,Store,2,5919,0,UPI,Completed
O108498,12-08-2024,C5262,P1109,S216,East,Store,5,5046,0,Cash,Completed
O108499,27-09-2024,C6601,P1005,S203,East,Store,4,15987,95,Cash,Cancelled
O108500,01-08-2025,C6733,P1114,S248,West,Online,3,15114,0,Credit Card,Cancelled
O108501,06-03-2024,C5222,P1080,S236,West,Online,2,5303,0,UPI,Completed
O108502,22-10-2024,C5677,P1036,S202,East,Store,5,11836,0,Cash,Completed
O108503,10-12-2024,C5726,P1128,S243,South,Online,2,10078,0,Credit Card,Completed
