transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount,currency,last_updated_ts,total_amount
T007485,2024-08-30,S016,P0046,-1,858.52,269.36,INR,2024-09-14 23:31:48.692514896,-1127.88
T007486,2024-01-29,S020,P0092,5,702.05,,INR,2024-08-09 10:05:46.721029043,
T007487,2024-08-08,S033,P0011,9,895.09,293.25,INR,2024-10-28 21:07:04.258750439,7762.56
T007488,2024-02-29,S017,P0098,2,320.02,120.39,INR,2024-10-03 21:36:19.633497238,519.65
T007489,2024-09-25,S005,P0061,8,472.44,126.35,INR,2024-11-22 14:40:07.947877645,3653.17
T007490,2024-04-19,S005,P0035,5,1066.91,48.26,INR,2024-11-02 06:40:12.086973429,5286.29
T007491,2024-06-18,S039,P0069,-1,1617.81,28.98,INR,2024-09-07 09:40:40.981150389,-1646.79
T007492,2024-08-06,S013,P0057,4,1765.21,160.98,INR,2024-06-18 23:35:46.800534964,6899.860000000001
T007493,2024-03-03,S044,P0011,2,1745.37,180.83,INR,2024-01-08 10:23:29.407523870,3309.91
T007494,2024-09-27,S036,P0012,1,1895.03,110.07,INR,2024-04-22 06:31:12.261507749,1784.96
T007495,2024-04-20,S030,P0043,7,338.97,181.98,INR,2024-09-22 13:05:44.469221115,2190.81
T007496,2024-08-29,S004,P0019,3,177.84,,INR,2024-01-22 17:14:47.471579075,
T007497,2024-02-27,S023,P0077,2,300.89,260.46,INR,2024-10-03 03:46:09.161078453,341.32
T007498,2024-09-08,S021,P0068,3,1241.41,286.15,INR,2024-07-07 11:31:11.625162125,3438.0800000000004
T007499,2024-02-16,S021,P0078,6,1156.63,178.06,INR,2024-11-12 17:48:13.525465965,6761.72
T007500,2024-06-04,S006,P0059,-2,1375.3,252.68,INR,2024-08-28 19:59:19.261480570,-3003.2799999999997
T007501,2024-03-31,S024,P0002,8,805.07,256.12,INR,2024-10-18 10:21:02.428025961,6184.4400000000005
T007502,2024-09-30,S047,P0008,-2,844.02,214.13,INR,2024-03-03 14:22:56.043104649,-1902.17
T007503,2024-04-05,S031,P0022,3,1136.59,57.6,INR,2024-03-04 02:43:41.090790272,3352.1699999999996
T007504,2024-11-17,S019,P0077,-1,250.21,46.48,INR,2024-03-18 01:09:29.619188070,-296.69
T007505,2024-11-21,S038,P0021,5,1619.76,275.85,INR,2024-05-01 15:48:39.887456417,7822.95
T007506,2024-03-12,S012,P0085,4,1853.43,79.52,INR,2024-11-26 02:47:09.225665092,7334.2
T007507,2024-08-12,S014,P0092,3,835.96,73.9,INR,2024-10-09 14:56:00.419633865,2433.98
T007508,2024-02-02,S050,P0097,1,1505.19,49.84,INR,2024-05-13 02:16:21.881697655,1455.3500000000001
T007509,2024-05-22,S012,P0029,6,1142.79,158.24,INR,2024-12-01 05:53:36.359808207,6698.5
T007510,2024-09-17,S015,P9999,4,548.42,203.1,INR,2024-10-11 07:23:28.013131142,1990.58
T007511,2024-08-28,S019,P0086,4,228.82,202.85,INR,2024-08-27 11:03:47.182012081,712.43
T007512,2024-08-16,S028,P0090,2,567.21,78.32,INR,2024-06-08 08:19:29.051562309,1056.1000000000001
T007513,2024-04-13,S040,P0075,-2,1249.32,28.44,INR,2024-08-25 20:32:26.732575893,-2527.08
T007514,2024-05-17,S041,P0075,-1,176.44,93.06,INR,2024-08-04 12:41:11.675328016,-269.5
T007515,2024-02-07,S005,P0098,5,1688.76,151.03,INR,2024-10-12 09:08:43.637032032,8292.769999999999
T007516,2024-09-19,S005,P0083,8,1943.58,183.73,INR,2024-03-23 08:04:36.108453989,15364.91
T007517,2024-07-02,S006,P0037,2,258.65,81.18,INR,2024-11-19 05:39:40.559274673,436.11999999999995
T007518,2024-09-15,S023,P0078,-1,568.73,54.95,INR,2024-08-04 00:46:51.402013302,-623.6800000000001
T007519,2024-03-31,S003,P0029,9,1383.7,252.47,INR,2024-10-21 11:12:17.918255806,12200.830000000002
T007520,2024-04-28,S037,P0083,2,1631.55,257.38,INR,2024-05-06 18:22:20.150490284,3005.72
T007521,2024-05-01,S033,P0037,5,757.39,83.99,INR,2024-05-23 01:10:07.608349323,3702.96
T007522,2024-01-10,S043,P0021,1,1078.95,168.03,INR,2024-12-08 02:38:38.931163788,910.9200000000001
T007523,2024-05-04,S021,P0088,0,1794.34,131.95,INR,2024-08-15 00:19:35.795169592,-131.95
T007524,2024-10-20,S020,P0090,2,830.36,42.59,INR,2024-04-25 23:22:41.004010677,1618.13
T007525,2024-11-23,S001,P0012,4,254.92,282.18,INR,2024-01-30 23:42:01.475214720,737.5
T007526,2024-07-08,S039,P0048,-1,1990.3,2.93,INR,2024-06-07 12:55:50.689551115,-1993.23
T007527,2024-06-15,S047,P0083,-2,442.53,56.27,INR,2024-11-05 21:57:55.892278194,-941.3299999999999
T007528,2024-01-12,S017,P0047,8,192.69,103.67,INR,2024-04-01 18:32:33.441468239,1437.85
T007529,2024-11-16,S029,P0094,2,880.24,256.94,INR,2024-11-10 00:06:51.973592997,1503.54
T007530,2024-01-05,S008,P0015,4,330.78,236.6,INR,2024-02-29 00:01:38.028544903,1086.52
T007531,2024-12-10,S026,P0067,5,1959.59,173.97,INR,2024-02-17 10:12:30.727652073,9623.98
T007532,2024-06-27,S028,P0013,8,823.51,208.51,INR,2024-08-09 01:51:45.528193712,6379.57
T007533,2024-05-04,S034,P0059,5,1669.04,102.27,INR,2024-10-20 16:37:41.375526190,8242.93
T007534,2024-12-03,S026,P0073,7,435.55,282.16,INR,2024-10-11 17:15:49.001984119,2766.69
T007535,2024-01-09,S013,P0013,6,363.75,8.04,INR,2024-07-17 10:00:42.876829386,2174.46
T007536,2024-07-31,S044,P0080,8,1333.66,30.28,INR,2024-08-21 02:56:22.488357544,10639.0
T007537,2024-07-19,S037,P0078,8,1827.69,277.67,INR,2024-04-04 05:49:32.832089186,14343.85
T007538,2024-03-21,S013,P0072,9,317.62,283.52,INR,2024-07-20 04:41:42.639296055,2575.06
T007539,2024-06-05,S038,P0019,-2,1219.58,147.17,INR,2024-03-16 19:27:54.655224085,-2586.33
T007540,2024-08-26,S025,P0057,4,261.39,172.94,INR,2024-12-04 20:25:13.820959806,872.6199999999999
T007541,2024-09-22,S047,P0032,7,1643.11,270.76,INR,2024-09-04 11:46:37.216849089,11231.009999999998
T007542,2024-01-01,S023,P0099,5,1827.68,256.03,INR,2024-07-25 02:16:53.685816526,8882.369999999999
T007543,2024-12-07,S022,P0087,3,1294.71,258.59,INR,2024-03-31 04:57:59.184732199,3625.54
T007544,2024-03-01,S021,P0021,7,1407.85,111.54,INR,2024-05-29 06:38:56.098259211,9743.409999999998
T007545,2024-03-26,S030,P0082,9,205.33,249.16,INR,2024-10-11 18:41:55.153052807,1598.81
T007546,2024-04-06,S011,P0014,1,238.66,20.79,INR,2024-03-28 09:13:01.494396925,217.87
T007547,2024-01-14,S004,P0080,4,441.37,146.09,INR,2024-02-17 00:47:20.593341589,1619.39
T007548,2024-02-14,S033,P0024,0,620.27,71.22,INR,2024-04-22 04:25:04.400062799,-71.22
T007549,2024-12-26,S047,P0049,-1,1543.73,,INR,2024-10-16 23:34:21.031358242,
T007550,2024-04-25,S012,P0032,3,927.32,185.16,INR,2024-11-18 08:05:48.811511755,2596.8
T007551,2024-02-12,S009,P0075,-1,248.67,22.85,INR,2024-05-31 05:49:22.033890009,-271.52
T007552,2024-02-09,S032,P0011,3,1720.03,36.05,INR,2024-10-12 03:49:02.910876989,5124.04
T007553,2024-09-19,S011,P0060,7,1988.27,24.52,INR,2024-05-01 06:16:57.054874420,13893.369999999999
T007554,2024-11-07,S037,P0068,0,964.55,,INR,2024-07-04 17:00:19.712770224,
T007555,2024-04-03,S024,P0061,-1,1072.35,11.77,INR,2024-01-08 08:48:57.333255053,-1084.12
T007556,2024-01-08,S007,P0090,5,249.17,80.93,INR,2024-09-16 21:05:01.923992157,1164.9199999999998
T007557,2024-03-22,S008,P0005,1,827.73,195.6,INR,2024-09-19 07:54:28.178368807,632.13
T007558,2024-01-21,S033,P0036,9,806.43,247.01,INR,2024-02-06 13:47:04.713659286,7010.86
T007559,2024-02-07,S025,P0097,1,1935.0,182.46,INR,2024-05-10 23:07:58.993382454,1752.54
T007560,2024-06-06,S001,P0064,4,1354.82,292.95,INR,2024-06-25 11:52:07.988781929,5126.33
T007561,2024-03-24,S003,P0078,5,1586.15,101.31,INR,2024-10-09 13:10:20.908509970,7829.44
T007562,2024-07-07,S040,P0032,9,343.83,141.6,INR,2024-10-27 14:47:35.587757826,2952.87
T007563,2024-04-02,S028,P0071,6,892.16,246.39,INR,2024-09-19 11:49:49.129288673,5106.57
T007564,2024-12-09,S043,P0074,7,463.95,204.51,INR,2024-03-19 18:49:09.473282576,3043.1400000000003
T007565,2024-11-26,S033,P0066,5,1734.36,64.22,INR,2024-05-10 01:32:41.160355806,8607.58
T007566,2024-07-25,S046,P0010,1,389.51,149.6,INR,2024-03-31 06:22:23.336526155,239.91
T007567,2024-05-09,S001,P0099,-1,933.86,292.79,INR,2024-08-20 13:44:35.908664942,-1226.65
T007568,2024-05-19,S038,P0021,7,201.94,258.91,INR,2024-08-24 06:46:56.320056677,1154.6699999999998
T007569,2024-05-30,S027,P0040,2,1305.16,57.54,INR,2024-01-06 21:38:30.611608267,2552.78
T007570,2024-09-22,S038,P0042,4,1015.66,53.94,INR,2024-09-24 01:47:26.684843063,4008.7
T007571,2024-06-13,S035,P0072,-1,1046.14,248.52,INR,2024-03-24 18:30:42.678291082,-1294.66
T007572,2024-11-08,S010,P0046,1,293.08,59.67,INR,2024-10-19 12:03:09.861135960,233.40999999999997
T007573,2024-12-10,S012,P0082,3,1076.56,135.84,INR,2024-10-30 23:27:20.472625017,3093.8399999999997
T007574,2024-05-02,S010,P0073,5,1171.19,54.23,INR,2024-10-17 21:30:36.710844040,5801.720000000001
T007575,2024-07-23,S034,P0041,7,1929.4,4.4,INR,2024-05-28 23:04:12.166795969,13501.400000000001
T007576,2024-02-04,S024,P0094,3,163.12,262.62,INR,2024-05-07 03:07:39.814195156,226.74
T007577,2024-03-14,S028,P0004,3,1853.16,233.7,INR,2024-06-07 19:39:38.525511980,5325.780000000001
T007578,2024-05-30,S022,P0099,3,1011.17,141.18,INR,2024-07-11 10:35:35.562259197,2892.33
T007579,2024-03-16,S045,P0014,1,499.22,47.87,INR,2024-04-01 05:17:54.767664909,451.35
T007580,2024-11-15,S016,P0014,0,1364.54,241.93,INR,2024-12-06 01:08:05.304642200,-241.93
T007581,2024-02-27,S013,P0053,-2,1082.4,107.81,INR,2024-07-02 23:36:32.581724405,-2272.61
T007582,2024-06-15,S036,P9999,-1,530.83,,INR,2024-01-27 17:12:20.769064426,
T007583,2024-08-09,S036,P0084,-1,1290.97,95.01,INR,2024-12-29 23:29:25.135103941,-1385.98
T007584,2024-09-09,S043,P0029,7,999.2,129.69,INR,2024-06-25 16:45:05.017589092,6864.710000000001
T007585,2024-05-19,S023,P0023,4,1409.13,160.64,INR,2024-12-11 15:37:20.987930059,5475.88
T007586,2024-11-13,S014,P0085,8,1409.25,,INR,2024-05-22 10:53:07.323685169,
T007587,2024-07-26,S032,P0031,3,998.35,249.62,INR,2024-03-23 00:54:16.670974255,2745.4300000000003
T007588,2024-06-09,S003,P0096,5,842.51,133.06,INR,2024-09-25 23:04:11.152849197,4079.4900000000002
T007589,2024-01-25,S027,P0071,6,220.16,69.91,INR,2024-06-06 20:39:00.671010733,1251.05
T007590,2024-06-18,S019,P0077,2,1038.31,46.09,INR,2024-11-17 17:34:38.964154243,2030.53
T007591,2024-10-26,S022,P0061,8,561.92,102.22,INR,2024-06-18 12:56:31.130385160,4393.139999999999
T007592,2024-08-12,S001,P0023,0,201.17,240.54,INR,2024-05-03 11:51:51.073067665,-240.54
T007593,2024-10-30,S005,P0008,1,727.72,82.19,INR,2024-12-18 20:05:56.134998083,645.53
T007594,2024-06-29,S049,P0076,8,266.19,14.26,INR,2024-10-30 02:04:53.864843130,2115.2599999999998
T007595,2024-02-13,S033,P0100,5,1201.51,169.28,INR,2024-03-16 01:02:59.757163525,5838.27
T007596,2024-01-05,S999,P0016,0,1056.97,10.08,INR,2024-06-27 10:22:18.338799953,-10.08
T007597,2024-04-20,S019,P0026,-1,1605.62,265.48,INR,2024-02-11 08:39:12.055418253,-1871.1
T007598,2024-09-11,S036,P0029,4,608.5,203.42,INR,2024-02-09 07:50:31.780378103,2230.58
T007599,2024-10-15,S999,P0093,1,805.91,,INR,2024-11-07 11:47:04.573147774,
T007600,2024-04-17,S006,P0006,5,1409.01,,INR,2024-12-06 02:47:38.659039974,
T007601,2024-06-29,S015,P0037,-2,1986.59,221.77,INR,2024-09-26 16:10:27.081935644,-4194.95
T007602,2024-06-02,S036,P0033,5,1817.92,,INR,2024-12-27 01:42:48.612962246,
T007603,2024-05-29,S033,P0095,2,1089.57,262.34,INR,2024-01-17 12:38:33.517760515,1916.8
T007604,2024-03-25,S024,P0046,9,1388.1,20.86,INR,2024-05-01 00:01:20.995593071,12472.039999999999
T007605,2024-02-19,S027,P0061,-1,1110.65,24.34,INR,2024-02-18 05:24:32.248574972,-1134.99
T007606,2024-03-12,S049,P0041,-2,926.13,179.32,INR,2024-10-12 10:28:55.518625735,-2031.58
T007607,2024-01-21,S011,P0018,3,1244.37,148.95,INR,2024-11-21 00:01:05.151954174,3584.16
T007608,2024-03-13,S049,P0095,6,834.35,87.88,INR,2024-06-12 04:45:30.256217957,4918.22
T007609,2024-01-04,S023,P0016,6,632.36,292.85,INR,2024-10-29 15:50:03.213034153,3501.31
T007610,2024-08-16,S033,P0051,6,1440.78,223.88,INR,2024-11-05 09:09:55.237975121,8420.800000000001
T007611,2024-04-25,S041,P0037,8,1756.75,206.2,INR,2024-02-20 23:41:18.389685869,13847.8
T007612,2024-12-21,S046,P0014,1,647.25,54.4,INR,2024-05-17 14:23:38.866787434,592.85
T007613,2024-03-11,S047,P0068,3,1443.09,85.18,INR,2024-03-09 15:07:38.299419165,4244.089999999999
T007614,2024-05-06,S029,P0030,9,924.64,181.51,INR,2024-09-01 13:38:47.103302240,8140.25
T007615,2024-05-10,S031,P0060,7,673.96,238.68,INR,2024-05-21 09:01:13.403018951,4479.04
T007616,2024-01-04,S001,P0053,3,1280.11,279.32,INR,2024-08-31 17:42:26.555306435,3561.0099999999998
T007617,2024-11-02,S034,P0097,2,1884.89,209.32,INR,2024-11-15 16:40:34.297378302,3560.46
T007618,2024-01-12,S018,P0036,-1,768.21,125.59,INR,2024-05-30 15:42:37.911399603,-893.8000000000001
T007619,2024-12-09,S018,P0030,4,1543.01,207.32,INR,2024-12-20 18:03:07.651988029,5964.72
T007620,2024-11-21,S006,P0064,-2,697.93,20.75,INR,2024-05-29 03:27:33.439586401,-1416.61
T007621,2024-07-14,S040,P0014,3,1627.35,180.02,INR,2024-03-19 00:18:56.084797859,4702.029999999999
T007622,2024-07-17,S001,P0023,2,1543.97,268.39,INR,2024-07-12 04:25:48.012303591,2819.55
T007623,2024-08-26,S047,P0048,2,1554.7,191.08,INR,2024-05-25 15:34:39.201550961,2918.32
T007624,2024-05-21,S042,P0028,5,1995.65,2.26,INR,2024-02-15 15:00:47.562413216,9975.99
T007625,2024-08-24,S030,P0007,6,366.98,208.36,INR,2024-01-09 11:09:41.132721662,1993.52
T007626,2024-01-17,S004,P0042,4,838.79,217.93,INR,2024-09-28 13:28:35.586064100,3137.23
T007627,2024-01-20,S032,P0010,7,1298.54,162.37,INR,2024-12-06 11:50:56.773330212,8927.409999999998
T007628,2024-06-15,S010,P0068,5,1221.9,244.83,INR,2024-06-09 18:33:24.440464258,5864.67
T007629,2024-07-19,S043,P0044,-1,1583.2,60.69,INR,2024-01-24 20:57:57.591318607,-1643.89
T007630,2024-11-20,S005,P0013,-1,189.13,122.69,INR,2024-09-27 08:02:01.095473051,-311.82
T007631,2024-02-08,S009,P0085,9,1439.6,242.28,INR,2024-11-12 11:33:01.526336193,12714.119999999999
T007632,2024-10-27,S005,P0033,5,1501.68,181.11,INR,2024-04-28 03:12:03.725062609,7327.290000000001
T007633,2024-03-17,S011,P0092,3,216.09,298.31,INR,2024-03-22 00:51:13.646543741,349.96
T007634,2024-05-23,S035,P0087,5,1123.5,20.78,INR,2024-05-03 00:36:56.912750959,5596.72
T007635,2024-04-25,S027,P0032,6,565.49,73.29,INR,2024-11-27 12:50:29.761257887,3319.65
T007636,2024-05-26,S004,P0048,6,1623.09,59.74,INR,2024-06-01 13:20:22.143126726,9678.8
T007637,2024-02-24,S010,P0005,8,194.27,292.92,INR,2024-08-26 18:25:24.485244751,1261.24
T007638,2024-07-02,S039,P0061,3,377.71,260.78,INR,2024-01-28 03:21:02.346630812,872.3499999999999
T007639,2024-10-19,S033,P0090,5,298.46,39.94,INR,2024-04-12 18:16:51.017868519,1452.36
T007640,2024-06-10,S038,P0090,-1,223.91,,INR,2024-03-24 05:30:24.067631245,
T007641,2024-06-28,S008,P0003,5,1240.14,,INR,2024-01-23 20:35:18.072811842,
T007642,2024-11-05,S049,P0024,0,1750.24,189.77,INR,2024-02-14 00:33:52.998550892,-189.77
T007643,2024-09-14,S024,P0098,-2,1070.85,99.36,INR,2024-06-01 01:27:14.497964382,-2241.06
T007644,2024-06-28,S039,P0034,4,500.1,,INR,2024-07-22 16:07:20.926221132,
T007645,2024-04-04,S033,P0084,-2,753.21,156.94,INR,2024-04-23 20:24:32.659192324,-1663.3600000000001
T007646,2024-11-18,S041,P0094,8,784.7,238.67,INR,2024-06-02 02:50:04.819833517,6038.93
T007647,2024-07-29,S043,P0042,-2,958.11,,INR,2024-10-04 05:09:18.094631195,
T007648,2024-03-21,S019,P0020,-2,899.02,227.23,INR,2024-03-31 05:21:23.858627796,-2025.27
T007649,2024-04-08,S002,P0041,1,1375.19,133.84,INR,2024-01-13 10:54:43.523382902,1241.3500000000001
T007650,2024-10-20,S011,P0082,9,745.83,64.36,INR,2024-04-03 19:13:19.357671738,6648.110000000001
T007651,2024-01-17,S035,P0020,9,1359.63,133.86,INR,2024-12-02 07:28:31.932412386,12102.810000000001
T007652,2024-12-28,S017,P0006,1,1138.87,161.42,INR,2024-01-07 13:54:03.752441406,977.4499999999999
T007653,2024-02-17,S042,P0057,7,192.17,138.47,INR,2024-02-17 01:30:40.788053036,1206.7199999999998
T007654,2024-10-17,S003,P0042,8,1847.38,82.3,INR,2024-01-24 18:06:22.129609345,14696.740000000002
T007655,2024-05-24,S022,P0025,3,438.12,,INR,2024-05-17 13:52:48.449112654,
T007656,2024-06-28,S035,P0041,9,957.9,284.09,INR,2024-08-24 10:16:16.966823339,8337.01
T007657,2024-11-17,S021,P0041,7,1900.43,89.25,INR,2024-11-28 06:36:53.530129910,13213.76
T007658,2024-05-30,S025,P0003,9,569.93,211.61,INR,2024-10-16 20:01:26.935196400,4917.76
T007659,2024-07-15,S039,P0043,0,142.11,,INR,2024-04-01 12:11:01.675222635,
T007660,2024-01-18,S002,P0046,7,1031.09,290.89,INR,2024-08-19 17:11:52.438446760,6926.739999999999
T007661,2024-01-01,S001,P0057,3,525.47,296.48,INR,2024-08-30 07:16:44.051424980,1279.93
T007662,2024-03-30,S007,P0083,4,1205.85,247.53,INR,2024-02-03 00:53:21.319320202,4575.87
T007663,2024-09-05,S020,P0074,8,1652.51,174.44,INR,2024-06-04 21:41:45.565019608,13045.64
T007664,2024-02-14,S043,P0051,-2,1071.32,162.62,INR,2024-04-23 14:32:58.019075632,-2305.2599999999998
T007665,2024-02-11,S006,P0005,3,1325.56,98.69,INR,2024-02-27 08:19:04.995106459,3877.99
T007666,2024-05-30,S036,P0086,7,1365.69,,INR,2024-01-22 09:57:49.184651613,
T007667,2024-08-24,S999,P0073,-2,1659.02,23.72,INR,2024-01-10 21:42:33.739761829,-3341.7599999999998
T007668,2024-09-16,S021,P0097,4,1407.06,139.63,INR,2024-11-09 10:27:46.684699774,5488.61
T007669,2024-03-06,S999,P0015,7,1954.73,293.64,INR,2024-04-30 16:25:40.394834280,13389.470000000001
T007670,2024-01-30,S046,P0088,2,966.8,74.06,INR,2024-06-28 23:19:47.363143921,1859.54
T007671,2024-12-09,S035,P0094,7,195.49,123.29,INR,2024-04-16 10:41:56.442051411,1245.14
T007672,2024-04-05,S036,P0100,1,848.65,192.43,INR,2024-03-01 12:53:50.499671459,656.22
T007673,2024-11-07,S008,P0039,-2,1695.77,105.32,INR,2024-04-05 08:59:27.397098541,-3496.86
T007674,2024-11-11,S050,P0070,6,352.83,1.09,INR,2024-03-03 01:04:41.505548239,2115.89
T007675,2024-10-08,S004,P0079,4,1498.29,118.87,INR,2024-10-03 15:00:26.149431944,5874.29
T007676,2024-03-02,S043,P0038,-1,1117.76,241.39,INR,2024-11-27 05:49:12.444316387,-1359.15
T007677,2024-10-26,S016,P0039,1,1811.27,283.19,INR,2024-06-07 14:14:03.700306177,1528.08
T007678,2024-10-07,S003,P0052,1,1489.26,,INR,2024-10-27 08:49:01.505412816,
T007679,2024-08-05,S007,P0086,5,1355.0,276.49,INR,2024-06-04 09:53:35.991153240,6498.51
T007680,2024-05-03,S002,P0003,-1,1785.07,260.14,INR,2024-06-12 01:48:30.849499226,-2045.21
T007681,2024-04-05,S001,P0029,8,1825.62,122.02,INR,2024-06-26 01:36:47.870971680,14482.939999999999
T007682,2024-02-14,S001,P0093,2,831.34,1.4,INR,2024-10-26 09:16:12.641813993,1661.28
T007683,2024-07-05,S038,P0031,7,1862.91,253.46,INR,2024-12-07 18:12:16.003057480,12786.910000000002
T007684,2024-08-01,S999,P0066,5,203.93,,INR,2024-09-28 17:19:17.968863726,
T007685,2024-05-11,S007,P0099,3,1548.88,226.77,INR,2024-11-20 06:45:48.063040257,4419.87
T007686,2024-06-22,S024,P0045,1,739.41,171.45,INR,2024-08-22 14:16:36.760160923,567.96
T007687,2024-05-12,S005,P0073,2,1026.05,66.5,INR,2024-11-02 07:53:40.405632496,1985.6
T007688,2024-08-21,S021,P0022,-1,1687.92,,INR,2024-07-22 05:46:31.434841156,
T007689,2024-11-24,S028,P0083,2,1310.37,229.45,INR,2024-10-09 00:54:10.421837330,2391.29
T007690,2024-02-29,S018,P9999,0,969.23,142.33,INR,2024-09-14 10:00:12.054530621,-142.33
T007691,2024-05-19,S024,P0010,9,411.47,,INR,2024-09-30 11:32:07.631432772,
T007692,2024-02-21,S032,P0021,0,1884.6,121.49,INR,2024-03-26 13:08:22.175317049,-121.49
T007693,2024-08-16,S045,P0017,4,731.71,294.08,INR,2024-02-26 02:51:31.775482655,2632.76
T007694,2024-09-23,S033,P0067,0,292.21,71.94,INR,2024-08-26 08:32:19.048165560,-71.94
T007695,2024-12-06,S010,P0007,1,1171.88,233.36,INR,2024-06-25 06:05:32.286167383,938.5200000000001
T007696,2024-04-11,S009,P9999,4,871.93,224.88,INR,2024-10-06 02:25:19.714118242,3262.8399999999997
T007697,2024-12-12,S049,P0036,0,1221.97,158.83,INR,2024-02-23 11:22:40.587489843,-158.83
T007698,2024-01-24,S033,P0067,7,543.71,105.1,INR,2024-12-11 21:47:14.417601585,3700.8700000000003
T007699,2024-08-08,S033,P0077,7,819.58,133.73,INR,2024-09-13 23:21:54.551408052,5603.330000000001
T007700,2024-01-21,S007,P0030,-1,1947.77,188.85,INR,2024-01-09 09:23:02.684039354,-2136.62
T007701,2024-11-22,S004,P0087,7,1879.42,159.1,INR,2024-07-29 10:26:11.550947666,12996.84
T007702,2024-07-12,S028,P0071,4,1742.33,228.46,INR,2024-04-24 02:33:03.649972916,6740.86
T007703,2024-09-01,S023,P0094,2,1580.33,108.2,INR,2024-04-10 06:09:45.358669758,3052.46
T007704,2024-10-30,S032,P0029,-2,397.46,32.17,INR,2024-11-25 06:57:45.203295469,-827.0899999999999
T007705,2024-02-24,S044,P0072,9,987.17,151.68,INR,2024-11-01 02:54:35.450880289,8732.849999999999
T007706,2024-01-15,S016,P0074,7,1483.02,77.7,INR,2024-01-04 11:41:22.451086283,10303.439999999999
T007707,2024-11-16,S046,P0033,5,597.36,184.99,INR,2024-03-07 07:26:29.593381166,2801.8100000000004
T007708,2024-04-24,S010,P0059,0,162.84,156.1,INR,2024-09-19 15:05:56.038735151,-156.1
T007709,2024-02-17,S014,P0020,8,894.39,233.62,INR,2024-11-05 14:08:59.667872429,6921.5
T007710,2024-06-19,S039,P0093,4,907.77,172.57,INR,2024-09-18 22:12:32.661635637,3458.5099999999998
T007711,2024-08-06,S036,P0029,3,223.69,129.23,INR,2024-07-10 17:39:49.447927237,541.8399999999999
T007712,2024-01-12,S034,P0053,7,709.17,,INR,2024-12-25 08:53:45.570344210,
T007713,2024-04-10,S024,P0085,9,1842.87,36.04,INR,2024-10-18 00:10:10.553376436,16549.789999999997
T007714,2024-01-12,S018,P0001,3,575.56,192.11,INR,2024-06-19 19:03:07.381064177,1534.5699999999997
T007715,2024-06-02,S016,P0034,5,1181.4,,INR,2024-07-31 23:15:14.465589046,
T007716,2024-11-22,S041,P0044,9,1026.98,124.44,INR,2024-01-17 08:36:52.315378189,9118.38
T007717,2024-12-24,S037,P0096,1,1738.04,,INR,2024-12-18 03:04:53.688383818,
T007718,2024-08-20,S041,P0014,1,1341.75,177.36,INR,2024-05-12 09:35:29.211923361,1164.3899999999999
T007719,2024-02-28,S025,P0037,9,401.02,143.19,INR,2024-08-29 10:54:24.060997725,3465.99
T007720,2024-11-26,S008,P0035,0,371.45,17.87,INR,2024-08-31 10:29:02.314616919,-17.87
T007721,2024-07-07,S024,P0059,-2,1159.23,176.74,INR,2024-01-21 18:48:43.944049597,-2495.2
T007722,2024-02-26,S020,P0024,7,188.29,41.13,INR,2024-04-07 00:52:16.243161917,1276.8999999999999
T007723,2024-12-02,S048,P0065,0,847.71,166.74,INR,2024-08-27 12:14:32.572316647,-166.74
T007724,2024-10-03,S030,P0006,-2,858.12,232.61,INR,2024-11-28 22:29:59.436448574,-1948.85
T007725,2024-09-24,S020,P0068,3,473.03,1.63,INR,2024-10-11 04:49:31.383486032,1417.4599999999998
T007726,2024-09-15,S018,P0038,5,671.92,129.14,INR,2024-07-30 18:00:45.327724695,3230.46
T007727,2024-03-14,S004,P0001,0,726.9,223.71,INR,2024-03-25 20:33:54.738178730,-223.71
T007728,2024-03-18,S048,P0041,9,122.34,158.56,INR,2024-12-12 07:51:38.492833614,942.5
T007729,2024-09-08,S036,P0031,1,1631.19,,INR,2024-05-27 08:08:06.087385416,
T007730,2024-03-21,S006,P0036,2,1919.15,209.27,INR,2024-02-24 17:10:04.396886587,3629.03
T007731,2024-06-09,S003,P0073,4,649.61,235.04,INR,2024-01-08 21:33:23.250761271,2363.4
T007732,2024-10-12,S018,P0054,9,312.77,108.76,INR,2024-12-12 19:19:20.568498611,2706.1699999999996
T007733,2024-10-13,S047,P0087,8,1911.75,89.22,INR,2024-10-10 22:32:19.669972181,15204.78
T007734,2024-06-14,S040,P0031,3,1507.05,163.54,INR,2024-03-19 23:31:35.895437717,4357.61
T007735,2024-10-16,S018,P0029,-1,1793.17,109.63,INR,2024-02-21 17:57:59.486885786,-1902.8000000000002
T007736,2024-11-02,S023,P0085,4,785.66,250.78,INR,2024-12-16 05:01:34.411858559,2891.8599999999997
T007737,2024-08-26,S035,P0003,5,1019.72,233.72,INR,2024-03-28 21:20:00.142738819,4864.88
T007738,2024-03-24,S006,P0058,9,1867.46,93.57,INR,2024-06-17 14:34:03.809471607,16713.57
T007739,2024-04-10,S026,P0090,-2,973.15,137.09,INR,2024-08-10 23:04:36.863729477,-2083.39
T007740,2024-04-24,S021,P0061,3,1376.98,266.85,INR,2024-01-23 18:27:08.660264969,3864.0900000000006
T007741,2024-02-12,S024,P0006,8,1439.12,44.21,INR,2024-05-05 17:14:06.829644680,11468.75
